timestamp, siteid, sensorid, value
Tue Jan 07 2020 21:15:00 PST,3,1,73
Tue Jan 07 2020 21:15:00 PST,3,2,31
Tue Jan 07 2020 21:15:00 PST,3,3,45
Tue Jan 07 2020 21:15:00 PST,4,1,347
Tue Jan 07 2020 21:15:00 PST,4,2,31
Tue Jan 07 2020 21:15:00 PST,4,3,416
Tue Jan 07 2020 21:30:00 PST,1,1,106
Tue Jan 07 2020 21:30:00 PST,1,2,31
Tue Jan 07 2020 21:30:00 PST,1,3,20
Tue Jan 07 2020 21:30:00 PST,2,1,266
Tue Jan 07 2020 21:30:00 PST,2,2,31
Tue Jan 07 2020 21:30:00 PST,2,3,338
Tue Jan 07 2020 21:30:00 PST,3,1,321
Tue Jan 07 2020 21:30:00 PST,3,2,31
Tue Jan 07 2020 21:30:00 PST,3,3,45
Tue Jan 07 2020 21:30:00 PST,4,1,73
Tue Jan 07 2020 21:30:00 PST,4,2,31
Tue Jan 07 2020 21:30:00 PST,4,3,38
Tue Jan 07 2020 21:45:00 PST,1,1,24
Tue Jan 07 2020 21:45:00 PST,1,2,31
Tue Jan 07 2020 21:45:00 PST,1,3,375
Tue Jan 07 2020 21:45:00 PST,2,1,31
Tue Jan 07 2020 21:45:00 PST,2,2,31
Tue Jan 07 2020 21:45:00 PST,2,3,288
Tue Jan 07 2020 21:45:00 PST,3,1,64
Tue Jan 07 2020 21:45:00 PST,3,2,31
Tue Jan 07 2020 21:45:00 PST,3,3,281
Tue Jan 07 2020 21:45:00 PST,4,1,54
Tue Jan 07 2020 21:45:00 PST,4,2,31
Tue Jan 07 2020 21:45:00 PST,4,3,99
Tue Jan 07 2020 22:00:00 PST,1,1,73
Tue Jan 07 2020 22:00:00 PST,1,2,31
Tue Jan 07 2020 22:00:00 PST,1,3,321
Tue Jan 07 2020 22:00:00 PST,2,1,138
Tue Jan 07 2020 22:00:00 PST,2,2,31
Tue Jan 07 2020 22:00:00 PST,2,3,-27
Tue Jan 07 2020 22:00:00 PST,3,1,251
Tue Jan 07 2020 22:00:00 PST,3,2,31
Tue Jan 07 2020 22:00:00 PST,3,3,2
Tue Jan 07 2020 22:00:00 PST,4,1,304
Tue Jan 07 2020 22:00:00 PST,4,2,31
Tue Jan 07 2020 22:00:00 PST,4,3,138
Tue Jan 07 2020 22:15:00 PST,1,1,106
Tue Jan 07 2020 22:15:00 PST,1,2,#ERROR#
Tue Jan 07 2020 22:15:00 PST,1,3,67
Tue Jan 07 2020 22:15:00 PST,2,1,172
Tue Jan 07 2020 22:15:00 PST,2,2,32
Tue Jan 07 2020 22:15:00 PST,2,3,47
Tue Jan 07 2020 22:15:00 PST,3,1,#ERROR#
Tue Jan 07 2020 22:15:00 PST,3,2,32
Tue Jan 07 2020 22:15:00 PST,3,3,200
Tue Jan 07 2020 22:15:00 PST,4,1,67
Tue Jan 07 2020 22:15:00 PST,4,2,32
Tue Jan 07 2020 22:15:00 PST,4,3,162
Tue Jan 07 2020 22:30:00 PST,1,1,296
Tue Jan 07 2020 22:30:00 PST,1,2,32
Tue Jan 07 2020 22:30:00 PST,1,3,113
Tue Jan 07 2020 22:30:00 PST,2,1,231
Tue Jan 07 2020 22:30:00 PST,2,2,32
Tue Jan 07 2020 22:30:00 PST,2,3,162
Tue Jan 07 2020 22:30:00 PST,3,1,426
Tue Jan 07 2020 22:30:00 PST,3,2,32
Tue Jan 07 2020 22:30:00 PST,3,3,92
Tue Jan 07 2020 22:30:00 PST,4,1,356
Tue Jan 07 2020 22:30:00 PST,4,2,32
Tue Jan 07 2020 22:30:00 PST,4,3,143
Tue Jan 07 2020 22:45:00 PST,1,1,0
Tue Jan 07 2020 22:45:00 PST,1,2,32
Tue Jan 07 2020 22:45:00 PST,1,3,38
Tue Jan 07 2020 22:45:00 PST,2,1,7
Tue Jan 07 2020 22:45:00 PST,2,2,32
Tue Jan 07 2020 22:45:00 PST,2,3,-22
Tue Jan 07 2020 22:45:00 PST,3,1,14
Tue Jan 07 2020 22:45:00 PST,3,2,32
Tue Jan 07 2020 22:45:00 PST,3,3,102
Tue Jan 07 2020 22:45:00 PST,4,1,102
Tue Jan 07 2020 22:45:00 PST,4,2,32
Tue Jan 07 2020 22:45:00 PST,4,3,#NA#
Tue Jan 07 2020 23:00:00 PST,1,1,183
Tue Jan 07 2020 23:00:00 PST,1,2,32
Tue Jan 07 2020 23:00:00 PST,1,3,110
Tue Jan 07 2020 23:00:00 PST,2,1,8
Tue Jan 07 2020 23:00:00 PST,2,2,#ERROR#
Tue Jan 07 2020 23:00:00 PST,2,3,426
Tue Jan 07 2020 23:00:00 PST,3,1,27
Tue Jan 07 2020 23:00:00 PST,3,2,32
Tue Jan 07 2020 23:00:00 PST,3,3,231
Tue Jan 07 2020 23:00:00 PST,4,1,49
Tue Jan 07 2020 23:00:00 PST,4,2,32
Tue Jan 07 2020 23:00:00 PST,4,3,288
Tue Jan 07 2020 23:15:00 PST,1,1,62
Tue Jan 07 2020 23:15:00 PST,1,2,32
Tue Jan 07 2020 23:15:00 PST,1,3,36
Tue Jan 07 2020 23:15:00 PST,2,1,347
Tue Jan 07 2020 23:15:00 PST,2,2,32
Tue Jan 07 2020 23:15:00 PST,2,3,9
Tue Jan 07 2020 23:15:00 PST,3,1,49
Tue Jan 07 2020 23:15:00 PST,3,2,32
Tue Jan 07 2020 23:15:00 PST,3,3,-65
Tue Jan 07 2020 23:15:00 PST,4,1,0
Tue Jan 07 2020 23:15:00 PST,4,2,32
Tue Jan 07 2020 23:15:00 PST,4,3,32
Tue Jan 07 2020 23:30:00 PST,1,1,162
Tue Jan 07 2020 23:30:00 PST,1,2,34
Tue Jan 07 2020 23:30:00 PST,1,3,2
Tue Jan 07 2020 23:30:00 PST,2,1,189
Tue Jan 07 2020 23:30:00 PST,2,2,34
Tue Jan 07 2020 23:30:00 PST,2,3,14
Tue Jan 07 2020 23:30:00 PST,3,1,366
Tue Jan 07 2020 23:30:00 PST,3,2,34
Tue Jan 07 2020 23:30:00 PST,3,3,85
Tue Jan 07 2020 23:30:00 PST,4,1,152
Tue Jan 07 2020 23:30:00 PST,4,2,34
Tue Jan 07 2020 23:30:00 PST,4,3,167
Tue Jan 07 2020 23:45:00 PST,1,1,238
Tue Jan 07 2020 23:45:00 PST,1,2,34
Tue Jan 07 2020 23:45:00 PST,1,3,121
Tue Jan 07 2020 23:45:00 PST,2,1,#NA#
Tue Jan 07 2020 23:45:00 PST,2,2,34
Tue Jan 07 2020 23:45:00 PST,2,3,8
Tue Jan 07 2020 23:45:00 PST,3,1,143
Tue Jan 07 2020 23:45:00 PST,3,2,34
Tue Jan 07 2020 23:45:00 PST,3,3,92
Tue Jan 07 2020 23:45:00 PST,4,1,231
Tue Jan 07 2020 23:45:00 PST,4,2,34
Tue Jan 07 2020 23:45:00 PST,4,3,183
Wed Jan 08 2020 00:00:00 PST,1,1,102
Wed Jan 08 2020 00:00:00 PST,1,2,34
Wed Jan 08 2020 00:00:00 PST,1,3,8
Wed Jan 08 2020 00:00:00 PST,2,1,#ERROR#
Wed Jan 08 2020 00:00:00 PST,2,2,34
Wed Jan 08 2020 00:00:00 PST,2,3,22
Wed Jan 08 2020 00:00:00 PST,3,1,312
Wed Jan 08 2020 00:00:00 PST,3,2,34
Wed Jan 08 2020 00:00:00 PST,3,3,148
Wed Jan 08 2020 00:00:00 PST,4,1,304
Wed Jan 08 2020 00:00:00 PST,4,2,34
Wed Jan 08 2020 00:00:00 PST,4,3,24
Wed Jan 08 2020 00:15:00 PST,1,1,5
Wed Jan 08 2020 00:15:00 PST,1,2,34
Wed Jan 08 2020 00:15:00 PST,1,3,27
Wed Jan 08 2020 00:15:00 PST,2,1,110
Wed Jan 08 2020 00:15:00 PST,2,2,34
Wed Jan 08 2020 00:15:00 PST,2,3,281
Wed Jan 08 2020 00:15:00 PST,3,1,20
Wed Jan 08 2020 00:15:00 PST,3,2,34
Wed Jan 08 2020 00:15:00 PST,3,3,218
Wed Jan 08 2020 00:15:00 PST,4,1,244
Wed Jan 08 2020 00:15:00 PST,4,2,34
Wed Jan 08 2020 00:15:00 PST,4,3,113
Wed Jan 08 2020 00:30:00 PST,1,1,178
Wed Jan 08 2020 00:30:00 PST,1,2,34
Wed Jan 08 2020 00:30:00 PST,1,3,1
Wed Jan 08 2020 00:30:00 PST,2,1,1
Wed Jan 08 2020 00:30:00 PST,2,2,34
Wed Jan 08 2020 00:30:00 PST,2,3,172
Wed Jan 08 2020 00:30:00 PST,3,1,231
Wed Jan 08 2020 00:30:00 PST,3,2,34
Wed Jan 08 2020 00:30:00 PST,3,3,206
Wed Jan 08 2020 00:30:00 PST,4,1,#ERROR#
Wed Jan 08 2020 00:30:00 PST,4,2,34
Wed Jan 08 2020 00:30:00 PST,4,3,16
Wed Jan 08 2020 00:45:00 PST,1,1,13
Wed Jan 08 2020 00:45:00 PST,1,2,36
Wed Jan 08 2020 00:45:00 PST,1,3,5
Wed Jan 08 2020 00:45:00 PST,2,1,27
Wed Jan 08 2020 00:45:00 PST,2,2,36
Wed Jan 08 2020 00:45:00 PST,2,3,2
Wed Jan 08 2020 00:45:00 PST,3,1,#ERROR#
Wed Jan 08 2020 00:45:00 PST,3,2,36
Wed Jan 08 2020 00:45:00 PST,3,3,1
Wed Jan 08 2020 00:45:00 PST,4,1,82
Wed Jan 08 2020 00:45:00 PST,4,2,36
Wed Jan 08 2020 00:45:00 PST,4,3,185
Wed Jan 08 2020 01:00:00 PST,1,1,134
Wed Jan 08 2020 01:00:00 PST,1,2,36
Wed Jan 08 2020 01:00:00 PST,1,3,183
Wed Jan 08 2020 01:00:00 PST,2,1,152
Wed Jan 08 2020 01:00:00 PST,2,2,-45
Wed Jan 08 2020 01:00:00 PST,2,3,27
Wed Jan 08 2020 01:00:00 PST,3,1,437
Wed Jan 08 2020 01:00:00 PST,3,2,36
Wed Jan 08 2020 01:00:00 PST,3,3,143
Wed Jan 08 2020 01:00:00 PST,4,1,244
Wed Jan 08 2020 01:00:00 PST,4,2,36
Wed Jan 08 2020 01:00:00 PST,4,3,7
Wed Jan 08 2020 01:15:00 PST,1,1,99
Wed Jan 08 2020 01:15:00 PST,1,2,36
Wed Jan 08 2020 01:15:00 PST,1,3,16
Wed Jan 08 2020 01:15:00 PST,2,1,8
Wed Jan 08 2020 01:15:00 PST,2,2,36
Wed Jan 08 2020 01:15:00 PST,2,3,#ERROR#
Wed Jan 08 2020 01:15:00 PST,3,1,157
Wed Jan 08 2020 01:15:00 PST,3,2,36
Wed Jan 08 2020 01:15:00 PST,3,3,16
Wed Jan 08 2020 01:15:00 PST,4,1,157
Wed Jan 08 2020 01:15:00 PST,4,2,36
Wed Jan 08 2020 01:15:00 PST,4,3,85
Wed Jan 08 2020 01:30:00 PST,1,1,17
Wed Jan 08 2020 01:30:00 PST,1,2,36
Wed Jan 08 2020 01:30:00 PST,1,3,43
Wed Jan 08 2020 01:30:00 PST,2,1,162
Wed Jan 08 2020 01:30:00 PST,2,2,36
Wed Jan 08 2020 01:30:00 PST,2,3,231
Wed Jan 08 2020 01:30:00 PST,3,1,29
Wed Jan 08 2020 01:30:00 PST,3,2,36
Wed Jan 08 2020 01:30:00 PST,3,3,385
Wed Jan 08 2020 01:30:00 PST,4,1,19
Wed Jan 08 2020 01:30:00 PST,4,2,#NA#
Wed Jan 08 2020 01:30:00 PST,4,3,130
Wed Jan 08 2020 01:45:00 PST,1,1,157
Wed Jan 08 2020 01:45:00 PST,1,2,36
Wed Jan 08 2020 01:45:00 PST,1,3,385
Wed Jan 08 2020 01:45:00 PST,2,1,121
Wed Jan 08 2020 01:45:00 PST,2,2,36
Wed Jan 08 2020 01:45:00 PST,2,3,321
Wed Jan 08 2020 01:45:00 PST,3,1,64
Wed Jan 08 2020 01:45:00 PST,3,2,36
Wed Jan 08 2020 01:45:00 PST,3,3,43
Wed Jan 08 2020 01:45:00 PST,4,1,212
Wed Jan 08 2020 01:45:00 PST,4,2,36
Wed Jan 08 2020 01:45:00 PST,4,3,43
Wed Jan 08 2020 02:00:00 PST,1,1,73
Wed Jan 08 2020 02:00:00 PST,1,2,38
Wed Jan 08 2020 02:00:00 PST,1,3,251
Wed Jan 08 2020 02:00:00 PST,2,1,395
Wed Jan 08 2020 02:00:00 PST,2,2,38
Wed Jan 08 2020 02:00:00 PST,2,3,10
Wed Jan 08 2020 02:00:00 PST,3,1,138
Wed Jan 08 2020 02:00:00 PST,3,2,38
Wed Jan 08 2020 02:00:00 PST,3,3,-93
Wed Jan 08 2020 02:00:00 PST,4,1,79
Wed Jan 08 2020 02:00:00 PST,4,2,-7
Wed Jan 08 2020 02:00:00 PST,4,3,1143
Wed Jan 08 2020 02:15:00 PST,1,1,448
Wed Jan 08 2020 02:15:00 PST,1,2,38
Wed Jan 08 2020 02:15:00 PST,1,3,121
Wed Jan 08 2020 02:15:00 PST,2,1,73
Wed Jan 08 2020 02:15:00 PST,2,2,38
Wed Jan 08 2020 02:15:00 PST,2,3,1
Wed Jan 08 2020 02:15:00 PST,3,1,448
Wed Jan 08 2020 02:15:00 PST,3,2,#NA#
Wed Jan 08 2020 02:15:00 PST,3,3,1
Wed Jan 08 2020 02:15:00 PST,4,1,258
Wed Jan 08 2020 02:15:00 PST,4,2,38
Wed Jan 08 2020 02:15:00 PST,4,3,296
Wed Jan 08 2020 02:30:00 PST,1,1,218
Wed Jan 08 2020 02:30:00 PST,1,2,38
Wed Jan 08 2020 02:30:00 PST,1,3,57
Wed Jan 08 2020 02:30:00 PST,2,1,189
Wed Jan 08 2020 02:30:00 PST,2,2,38
Wed Jan 08 2020 02:30:00 PST,2,3,385
Wed Jan 08 2020 02:30:00 PST,3,1,16
Wed Jan 08 2020 02:30:00 PST,3,2,38
Wed Jan 08 2020 02:30:00 PST,3,3,32
Wed Jan 08 2020 02:30:00 PST,4,1,92
Wed Jan 08 2020 02:30:00 PST,4,2,38
Wed Jan 08 2020 02:30:00 PST,4,3,45
Wed Jan 08 2020 02:45:00 PST,1,1,12
Wed Jan 08 2020 02:45:00 PST,1,2,-38
Wed Jan 08 2020 02:45:00 PST,1,3,45
Wed Jan 08 2020 02:45:00 PST,2,1,395
Wed Jan 08 2020 02:45:00 PST,2,2,38
Wed Jan 08 2020 02:45:00 PST,2,3,437
Wed Jan 08 2020 02:45:00 PST,3,1,54
Wed Jan 08 2020 02:45:00 PST,3,2,38
Wed Jan 08 2020 02:45:00 PST,3,3,126
Wed Jan 08 2020 02:45:00 PST,4,1,102
Wed Jan 08 2020 02:45:00 PST,4,2,38
Wed Jan 08 2020 02:45:00 PST,4,3,5
Wed Jan 08 2020 03:00:00 PST,1,1,29
Wed Jan 08 2020 03:00:00 PST,1,2,38
Wed Jan 08 2020 03:00:00 PST,1,3,281
Wed Jan 08 2020 03:00:00 PST,2,1,12
Wed Jan 08 2020 03:00:00 PST,2,2,38
Wed Jan 08 2020 03:00:00 PST,2,3,99
Wed Jan 08 2020 03:00:00 PST,3,1,304
Wed Jan 08 2020 03:00:00 PST,3,2,38
Wed Jan 08 2020 03:00:00 PST,3,3,29
Wed Jan 08 2020 03:00:00 PST,4,1,138
Wed Jan 08 2020 03:00:00 PST,4,2,38
Wed Jan 08 2020 03:00:00 PST,4,3,385
Wed Jan 08 2020 03:15:00 PST,1,1,416
Wed Jan 08 2020 03:15:00 PST,1,2,40
Wed Jan 08 2020 03:15:00 PST,1,3,212
Wed Jan 08 2020 03:15:00 PST,2,1,167
Wed Jan 08 2020 03:15:00 PST,2,2,40
Wed Jan 08 2020 03:15:00 PST,2,3,117
Wed Jan 08 2020 03:15:00 PST,3,1,64
Wed Jan 08 2020 03:15:00 PST,3,2,-87
Wed Jan 08 2020 03:15:00 PST,3,3,416
Wed Jan 08 2020 03:15:00 PST,4,1,2
Wed Jan 08 2020 03:15:00 PST,4,2,40
Wed Jan 08 2020 03:15:00 PST,4,3,296
Wed Jan 08 2020 03:30:00 PST,1,1,448
Wed Jan 08 2020 03:30:00 PST,1,2,40
Wed Jan 08 2020 03:30:00 PST,1,3,338
Wed Jan 08 2020 03:30:00 PST,2,1,2
Wed Jan 08 2020 03:30:00 PST,2,2,40
Wed Jan 08 2020 03:30:00 PST,2,3,70
Wed Jan 08 2020 03:30:00 PST,3,1,0
Wed Jan 08 2020 03:30:00 PST,3,2,40
Wed Jan 08 2020 03:30:00 PST,3,3,#NA#
Wed Jan 08 2020 03:30:00 PST,4,1,288
Wed Jan 08 2020 03:30:00 PST,4,2,40
Wed Jan 08 2020 03:30:00 PST,4,3,#ERROR#
Wed Jan 08 2020 03:45:00 PST,1,1,138
Wed Jan 08 2020 03:45:00 PST,1,2,40
Wed Jan 08 2020 03:45:00 PST,1,3,225
Wed Jan 08 2020 03:45:00 PST,2,1,17
Wed Jan 08 2020 03:45:00 PST,2,2,40
Wed Jan 08 2020 03:45:00 PST,2,3,62
Wed Jan 08 2020 03:45:00 PST,3,1,40
Wed Jan 08 2020 03:45:00 PST,3,2,40
Wed Jan 08 2020 03:45:00 PST,3,3,110
Wed Jan 08 2020 03:45:00 PST,4,1,405
Wed Jan 08 2020 03:45:00 PST,4,2,40
Wed Jan 08 2020 03:45:00 PST,4,3,126
Wed Jan 08 2020 04:00:00 PST,1,1,167
Wed Jan 08 2020 04:00:00 PST,1,2,#NA#
Wed Jan 08 2020 04:00:00 PST,1,3,395
Wed Jan 08 2020 04:00:00 PST,2,1,#NA#
Wed Jan 08 2020 04:00:00 PST,2,2,40
Wed Jan 08 2020 04:00:00 PST,2,3,251
Wed Jan 08 2020 04:00:00 PST,3,1,189
Wed Jan 08 2020 04:00:00 PST,3,2,40
Wed Jan 08 2020 04:00:00 PST,3,3,152
Wed Jan 08 2020 04:00:00 PST,4,1,148
Wed Jan 08 2020 04:00:00 PST,4,2,40
Wed Jan 08 2020 04:00:00 PST,4,3,338
Wed Jan 08 2020 04:15:00 PST,1,1,126
Wed Jan 08 2020 04:15:00 PST,1,2,40
Wed Jan 08 2020 04:15:00 PST,1,3,92
Wed Jan 08 2020 04:15:00 PST,2,1,258
Wed Jan 08 2020 04:15:00 PST,2,2,40
Wed Jan 08 2020 04:15:00 PST,2,3,231
Wed Jan 08 2020 04:15:00 PST,3,1,31
Wed Jan 08 2020 04:15:00 PST,3,2,40
Wed Jan 08 2020 04:15:00 PST,3,3,45
Wed Jan 08 2020 04:15:00 PST,4,1,188
Wed Jan 08 2020 04:15:00 PST,4,2,40
Wed Jan 08 2020 04:15:00 PST,4,3,43
Wed Jan 08 2020 04:30:00 PST,1,1,296
Wed Jan 08 2020 04:30:00 PST,1,2,#ERROR#
Wed Jan 08 2020 04:30:00 PST,1,3,130
Wed Jan 08 2020 04:30:00 PST,2,1,167
Wed Jan 08 2020 04:30:00 PST,2,2,43
Wed Jan 08 2020 04:30:00 PST,2,3,#NA#
Wed Jan 08 2020 04:30:00 PST,3,1,8
Wed Jan 08 2020 04:30:00 PST,3,2,43
Wed Jan 08 2020 04:30:00 PST,3,3,34
Wed Jan 08 2020 04:30:00 PST,4,1,130
Wed Jan 08 2020 04:30:00 PST,4,2,43
Wed Jan 08 2020 04:30:00 PST,4,3,29
Wed Jan 08 2020 04:45:00 PST,1,1,167
Wed Jan 08 2020 04:45:00 PST,1,2,43
Wed Jan 08 2020 04:45:00 PST,1,3,82
Wed Jan 08 2020 04:45:00 PST,2,1,25
Wed Jan 08 2020 04:45:00 PST,2,2,43
Wed Jan 08 2020 04:45:00 PST,2,3,7
Wed Jan 08 2020 04:45:00 PST,3,1,3
Wed Jan 08 2020 04:45:00 PST,3,2,43
Wed Jan 08 2020 04:45:00 PST,3,3,70
Wed Jan 08 2020 04:45:00 PST,4,1,212
Wed Jan 08 2020 04:45:00 PST,4,2,43
Wed Jan 08 2020 04:45:00 PST,4,3,2
Wed Jan 08 2020 05:00:00 PST,1,1,244
Wed Jan 08 2020 05:00:00 PST,1,2,43
Wed Jan 08 2020 05:00:00 PST,1,3,79
Wed Jan 08 2020 05:00:00 PST,2,1,206
Wed Jan 08 2020 05:00:00 PST,2,2,43
Wed Jan 08 2020 05:00:00 PST,2,3,437
Wed Jan 08 2020 05:00:00 PST,3,1,45
Wed Jan 08 2020 05:00:00 PST,3,2,#ERROR#
Wed Jan 08 2020 05:00:00 PST,3,3,16
Wed Jan 08 2020 05:00:00 PST,4,1,288
Wed Jan 08 2020 05:00:00 PST,4,2,43
Wed Jan 08 2020 05:00:00 PST,4,3,347
Wed Jan 08 2020 05:15:00 PST,1,1,2
Wed Jan 08 2020 05:15:00 PST,1,2,43
Wed Jan 08 2020 05:15:00 PST,1,3,225
Wed Jan 08 2020 05:15:00 PST,2,1,347
Wed Jan 08 2020 05:15:00 PST,2,2,43
Wed Jan 08 2020 05:15:00 PST,2,3,296
Wed Jan 08 2020 05:15:00 PST,3,1,304
Wed Jan 08 2020 05:15:00 PST,3,2,43
Wed Jan 08 2020 05:15:00 PST,3,3,288
Wed Jan 08 2020 05:15:00 PST,4,1,82
Wed Jan 08 2020 05:15:00 PST,4,2,43
Wed Jan 08 2020 05:15:00 PST,4,3,385
Wed Jan 08 2020 05:30:00 PST,1,1,251
Wed Jan 08 2020 05:30:00 PST,1,2,43
Wed Jan 08 2020 05:30:00 PST,1,3,366
Wed Jan 08 2020 05:30:00 PST,2,1,117
Wed Jan 08 2020 05:30:00 PST,2,2,43
Wed Jan 08 2020 05:30:00 PST,2,3,4
Wed Jan 08 2020 05:30:00 PST,3,1,14
Wed Jan 08 2020 05:30:00 PST,3,2,43
Wed Jan 08 2020 05:30:00 PST,3,3,296
Wed Jan 08 2020 05:30:00 PST,4,1,212
Wed Jan 08 2020 05:30:00 PST,4,2,43
Wed Jan 08 2020 05:30:00 PST,4,3,45
Wed Jan 08 2020 05:45:00 PST,1,1,16
Wed Jan 08 2020 05:45:00 PST,1,2,45
Wed Jan 08 2020 05:45:00 PST,1,3,266
Wed Jan 08 2020 05:45:00 PST,2,1,273
Wed Jan 08 2020 05:45:00 PST,2,2,45
Wed Jan 08 2020 05:45:00 PST,2,3,172
Wed Jan 08 2020 05:45:00 PST,3,1,57
Wed Jan 08 2020 05:45:00 PST,3,2,45
Wed Jan 08 2020 05:45:00 PST,3,3,-65
Wed Jan 08 2020 05:45:00 PST,4,1,82
Wed Jan 08 2020 05:45:00 PST,4,2,45
Wed Jan 08 2020 05:45:00 PST,4,3,64
Wed Jan 08 2020 06:00:00 PST,1,1,231
Wed Jan 08 2020 06:00:00 PST,1,2,45
Wed Jan 08 2020 06:00:00 PST,1,3,29
Wed Jan 08 2020 06:00:00 PST,2,1,16
Wed Jan 08 2020 06:00:00 PST,2,2,45
Wed Jan 08 2020 06:00:00 PST,2,3,206
Wed Jan 08 2020 06:00:00 PST,3,1,52
Wed Jan 08 2020 06:00:00 PST,3,2,45
Wed Jan 08 2020 06:00:00 PST,3,3,64
Wed Jan 08 2020 06:00:00 PST,4,1,194
Wed Jan 08 2020 06:00:00 PST,4,2,45
Wed Jan 08 2020 06:00:00 PST,4,3,304
Wed Jan 08 2020 06:15:00 PST,1,1,329
Wed Jan 08 2020 06:15:00 PST,1,2,45
Wed Jan 08 2020 06:15:00 PST,1,3,-20
Wed Jan 08 2020 06:15:00 PST,2,1,2
Wed Jan 08 2020 06:15:00 PST,2,2,45
Wed Jan 08 2020 06:15:00 PST,2,3,12
Wed Jan 08 2020 06:15:00 PST,3,1,495
Wed Jan 08 2020 06:15:00 PST,3,2,45
Wed Jan 08 2020 06:15:00 PST,3,3,200
Wed Jan 08 2020 06:15:00 PST,4,1,296
Wed Jan 08 2020 06:15:00 PST,4,2,45
Wed Jan 08 2020 06:15:00 PST,4,3,9
Wed Jan 08 2020 06:30:00 PST,1,1,-75
Wed Jan 08 2020 06:30:00 PST,1,2,#NA#
Wed Jan 08 2020 06:30:00 PST,1,3,288
Wed Jan 08 2020 06:30:00 PST,2,1,76
Wed Jan 08 2020 06:30:00 PST,2,2,45
Wed Jan 08 2020 06:30:00 PST,2,3,212
Wed Jan 08 2020 06:30:00 PST,3,1,148
Wed Jan 08 2020 06:30:00 PST,3,2,45
Wed Jan 08 2020 06:30:00 PST,3,3,218
Wed Jan 08 2020 06:30:00 PST,4,1,338
Wed Jan 08 2020 06:30:00 PST,4,2,45
Wed Jan 08 2020 06:30:00 PST,4,3,64
Wed Jan 08 2020 06:45:00 PST,1,1,16
Wed Jan 08 2020 06:45:00 PST,1,2,45
Wed Jan 08 2020 06:45:00 PST,1,3,178
Wed Jan 08 2020 06:45:00 PST,2,1,40
Wed Jan 08 2020 06:45:00 PST,2,2,45
Wed Jan 08 2020 06:45:00 PST,2,3,79
Wed Jan 08 2020 06:45:00 PST,3,1,138
Wed Jan 08 2020 06:45:00 PST,3,2,601
Wed Jan 08 2020 06:45:00 PST,3,3,7
Wed Jan 08 2020 06:45:00 PST,4,1,24
Wed Jan 08 2020 06:45:00 PST,4,2,45
Wed Jan 08 2020 06:45:00 PST,4,3,321
Wed Jan 08 2020 07:00:00 PST,1,1,138
Wed Jan 08 2020 07:00:00 PST,1,2,47
Wed Jan 08 2020 07:00:00 PST,1,3,385
Wed Jan 08 2020 07:00:00 PST,2,1,225
Wed Jan 08 2020 07:00:00 PST,2,2,47
Wed Jan 08 2020 07:00:00 PST,2,3,206
Wed Jan 08 2020 07:00:00 PST,3,1,347
Wed Jan 08 2020 07:00:00 PST,3,2,-42
Wed Jan 08 2020 07:00:00 PST,3,3,266
Wed Jan 08 2020 07:00:00 PST,4,1,329
Wed Jan 08 2020 07:00:00 PST,4,2,1046
Wed Jan 08 2020 07:00:00 PST,4,3,2
Wed Jan 08 2020 07:15:00 PST,1,1,76
Wed Jan 08 2020 07:15:00 PST,1,2,47
Wed Jan 08 2020 07:15:00 PST,1,3,79
Wed Jan 08 2020 07:15:00 PST,2,1,12
Wed Jan 08 2020 07:15:00 PST,2,2,47
Wed Jan 08 2020 07:15:00 PST,2,3,138
Wed Jan 08 2020 07:15:00 PST,3,1,0
Wed Jan 08 2020 07:15:00 PST,3,2,47
Wed Jan 08 2020 07:15:00 PST,3,3,405
Wed Jan 08 2020 07:15:00 PST,4,1,2
Wed Jan 08 2020 07:15:00 PST,4,2,47
Wed Jan 08 2020 07:15:00 PST,4,3,426
Wed Jan 08 2020 07:30:00 PST,1,1,102
Wed Jan 08 2020 07:30:00 PST,1,2,47
Wed Jan 08 2020 07:30:00 PST,1,3,99
Wed Jan 08 2020 07:30:00 PST,2,1,178
Wed Jan 08 2020 07:30:00 PST,2,2,47
Wed Jan 08 2020 07:30:00 PST,2,3,10
Wed Jan 08 2020 07:30:00 PST,3,1,416
Wed Jan 08 2020 07:30:00 PST,3,2,47
Wed Jan 08 2020 07:30:00 PST,3,3,79
Wed Jan 08 2020 07:30:00 PST,4,1,395
Wed Jan 08 2020 07:30:00 PST,4,2,47
Wed Jan 08 2020 07:30:00 PST,4,3,62
Wed Jan 08 2020 07:45:00 PST,1,1,43
Wed Jan 08 2020 07:45:00 PST,1,2,47
Wed Jan 08 2020 07:45:00 PST,1,3,385
Wed Jan 08 2020 07:45:00 PST,2,1,36
Wed Jan 08 2020 07:45:00 PST,2,2,47
Wed Jan 08 2020 07:45:00 PST,2,3,16
Wed Jan 08 2020 07:45:00 PST,3,1,281
Wed Jan 08 2020 07:45:00 PST,3,2,47
Wed Jan 08 2020 07:45:00 PST,3,3,#NA#
Wed Jan 08 2020 07:45:00 PST,4,1,3
Wed Jan 08 2020 07:45:00 PST,4,2,47
Wed Jan 08 2020 07:45:00 PST,4,3,31
Wed Jan 08 2020 08:00:00 PST,1,1,200
Wed Jan 08 2020 08:00:00 PST,1,2,47
Wed Jan 08 2020 08:00:00 PST,1,3,29
Wed Jan 08 2020 08:00:00 PST,2,1,102
